iteration,latency_ms
430,0.5085
431,0.492619
432,0.474561
433,0.507193
434,0.58097
435,0.547275
436,0.723991
437,0.852253
438,0.844544
439,0.845231
440,0.841154
441,0.84406
442,0.821006
443,0.676294
444,0.94083
445,0.77096
446,0.795026
447,0.807132
448,0.780356
449,0.808314
450,0.758956
451,0.820986
452,0.8768
453,0.83308
454,0.806345
455,0.868095
456,0.938912
457,0.845503
458,0.809291
459,0.808626
460,0.761859
461,0.725789
462,0.768132
463,0.943929
464,0.922314
465,0.897282
466,0.877928
467,0.816377
468,0.833186
469,0.99219
470,0.825865
471,0.801814
472,0.778558
473,0.898591
474,1.084605
475,1.224747
476,1.048703
477,1.030511
478,1.01008
479,0.778579
480,0.739608
481,0.725963
482,0.690534
483,0.735925
484,0.839345
485,0.908627
486,1.04868
487,0.973304
488,0.76311
489,0.812483
490,0.820784
491,0.852276
492,0.812083
493,0.975126
494,0.795479
495,0.835879
496,0.847305
497,0.846456
498,0.807616
499,0.718406
500,1.076855
501,0.922132
502,0.816045
503,0.815563
504,0.89607
505,0.769439
506,1.015101
507,1.030011
508,1.047314
509,0.964938
510,0.947727
511,1.084071
512,0.772173
513,0.75388
514,0.716799
515,0.790608
516,0.87583
517,0.893284
518,1.001298
519,0.873089
520,0.77057
521,0.66131
522,0.742503
523,0.675935
524,0.796638
525,0.673142
526,0.596
527,0.624769
528,0.633696
529,0.59639
530,0.671878
531,0.775336
532,0.65057
533,0.518865
534,0.541162
535,0.509855
536,0.623186
537,0.669904
538,0.794956
539,0.796443
540,0.770906
541,0.940439
542,0.845026
543,0.77508
544,0.802034
545,0.792488
546,0.794138
547,0.949892
548,0.907393
549,0.919439
550,0.907274
551,0.805707
552,1.22799
553,0.954325
554,0.807602
555,0.607921
556,0.742117
557,0.80384
558,0.861626
559,0.969195
560,0.904923
561,0.686885
562,0.663158
563,0.579451
564,0.663743
565,0.751143
566,0.957375
567,0.859102
568,0.887988
569,0.774049
570,0.660993
571,0.627231
572,0.904319
573,0.807676
574,0.807558
575,0.865263
576,0.870143
577,0.847097
578,0.990856
579,1.2376
580,0.916813
581,0.842679
582,0.785182
583,0.773434
584,0.533279
585,0.556885
586,0.564221
587,0.69472
588,0.686013
589,0.781918
590,0.842259
591,0.802366
592,1.01624
593,0.753519
594,0.691716
595,0.645212
596,0.59766
597,0.615961
598,0.590154
599,0.576831
600,0.451675
601,0.502459
602,0.431942
603,0.421092
604,0.401961
605,0.411068
606,0.404839
607,0.4106
608,0.45884
609,0.440963
610,0.414569
611,0.495912
612,0.538096
613,0.585334
614,0.612905
615,0.801883
616,0.851774
617,0.881722
618,0.77643
619,0.639867
620,0.65791
621,0.607214
622,0.626472
623,0.6075
624,0.590496
625,0.585037
626,0.681717
627,0.632123
628,0.630607
629,0.697552
630,0.623992
631,0.641491
632,0.604165
633,0.602264
634,0.573697
635,0.529934
636,0.631218
637,0.649242
638,0.46006
639,0.405334
640,0.506533
641,0.555806
642,0.681316
643,0.676128
644,0.675222
645,0.485036
646,0.532739
647,0.59406
648,0.68043
649,0.67224
650,0.841621
651,0.669262
652,0.613722
653,0.582263
654,0.657221
655,0.882253
656,0.900422
657,0.86445
658,0.593269
659,0.662074
660,0.717591
661,1.001116
662,0.850101
663,0.601902
664,0.541631
665,0.541014
666,0.474214
667,0.454282
668,0.465277
669,0.606205
670,0.726679
671,0.795904
672,0.743212
673,0.745177
674,0.845867
675,0.753558
676,0.56548
677,0.58653
678,0.84438
679,0.829121
680,0.764997
681,0.767138
682,0.783362
683,0.971122
684,0.987016
685,0.799569
686,0.727578
687,0.77246
688,0.716534
689,0.764731
690,0.902726
691,0.597602
692,0.589987
693,0.744919
694,0.726414
695,0.711784
696,0.72465
697,0.667116
698,0.751791
699,0.850804
700,0.934704
701,0.83197
702,0.783361
703,0.796205
704,0.730837
705,0.803695
706,0.78333
707,0.677537
708,0.751872
709,0.717039
710,0.823943
711,0.965503
712,0.784743
713,0.753608
714,0.817939
715,0.721957
716,0.58419
717,0.686452
718,0.674466
719,0.931327
720,0.650761
721,0.652043
722,0.707951
723,0.778949
724,0.884844
725,0.881051
726,0.83107
727,0.723585
728,0.778383
729,0.829485
730,0.772624
731,0.706143
732,0.881585
733,0.669879
734,0.671412
735,0.801689
736,0.83872
737,0.817543
738,0.797002
739,0.902282
740,0.838284
741,0.848278
742,0.770001
743,0.736951
744,0.941464
745,1.086246
746,0.885
747,0.849138
748,0.864482
749,0.826728
750,0.833428
751,0.890069
752,0.809049
753,0.809733
754,0.856184
755,0.815225
756,0.759132
757,0.794751
758,0.868206
759,0.754433
760,0.72656
761,0.749948
762,0.73706
763,0.84204
764,0.644865
765,0.689861
766,0.703272
767,0.803101
768,0.844378
769,0.818969
770,0.806547
771,0.882493
772,0.778982
773,0.829537
774,0.83844
775,0.921842
776,0.875039
777,0.906156
778,1.070797
779,0.868681
780,0.855636
781,0.883997
782,0.797962
783,0.842605
784,0.861767
785,0.853469
786,0.758604
787,0.78943
788,0.772513
789,0.80458
790,0.926576
791,0.844691
792,0.807705
793,0.83223
794,0.925871
795,0.849122
796,0.798158
797,0.804904
798,0.889863
799,0.745873
800,0.883688
801,0.875827
802,0.890691
803,0.851423
804,0.655889
805,0.607017
806,0.703602
807,0.743785
808,0.761006
809,0.741716
810,0.777969
811,0.820741
812,0.774978
813,0.820101
814,0.834528
815,0.907747
816,0.881964
817,0.934821
818,0.76382
819,0.771362
820,0.731998
821,0.790329
822,0.830286
823,0.899543
824,0.753137
825,0.825444
826,0.798889
827,0.820336
828,0.812457
829,0.894547
830,0.815793
831,0.796319
832,0.826537
833,0.792152
834,0.809086
835,0.765309
836,0.893491
837,0.827549
838,0.819101
839,0.759835
840,0.712347
841,0.769522
842,0.972318
843,0.925699
844,4.533581
845,1.034866
846,4.343489
847,1.031702
848,0.873812
849,0.816142
850,0.81997
851,0.885036
852,0.980008
853,0.87609
854,0.841507
855,0.68729
856,0.669987
857,0.646569
858,0.619217
859,0.659112
860,0.579058
861,0.59684
862,0.591667
863,0.525214
864,0.496015
865,0.534823
866,0.784189
867,0.650768
868,0.92649
869,0.860654
870,2.265695
871,1.548041
872,0.743805
873,0.654021
874,0.682602
875,0.779046
876,4.195674
877,0.702541
878,0.530249
879,0.531925
880,0.522834
881,4.508015
882,0.683591
883,0.58547
884,0.557064
885,0.610519
886,0.466075
887,0.439543
888,0.470392
889,0.491829
890,0.523192
891,0.49365
892,0.503407
893,0.499304
894,0.513337
895,0.543016
896,0.624435
897,0.528305
898,0.483056
899,0.514279
900,0.511177
901,0.500845
902,0.495297
903,0.517049
904,0.519083
905,0.475825
906,0.448751
907,0.495695
908,0.437531
909,0.43001
910,0.476337
911,0.425993
912,0.450175
913,0.427658
914,0.456395
915,0.446106
916,0.461327
917,0.444055
918,0.468589
919,0.531522
920,0.433855
921,0.455892
922,0.443879
923,0.463253
924,0.42783
925,0.459355
926,0.429883
927,0.443514
928,0.425505
929,0.430806
930,0.448358
931,0.429278
932,0.405448
933,0.413928
934,0.588361
935,0.472616
936,0.498723
937,0.472306
938,0.548373
939,0.628248
940,0.754737
941,0.614722
942,0.503578
943,0.538175
944,0.513074
945,0.531985
946,0.537511
947,0.527811
948,0.519476
949,0.550724
950,0.541929
951,0.550516
952,0.532933
953,0.512309
954,0.521109
955,0.514598
956,0.526785
957,0.511359
958,0.534705
959,0.598618
960,0.521454
961,0.491105
962,0.549419
963,0.494295
964,0.529799
965,0.49344
966,0.575108
967,0.603402
968,0.584467
969,0.617433
970,0.743002
971,0.505552
972,0.593167
973,0.641195
974,0.623175
975,0.620265
976,0.602686
977,0.612605
978,0.774941
979,0.606921
980,0.585978
981,0.551382
982,0.650782
983,0.608089
984,0.585453
985,0.662937
986,0.852588
987,0.616936
988,0.665457
989,0.630066
990,0.569414
991,0.58787
992,0.563027
993,0.597934
994,0.649734
995,0.824671
996,0.619733
997,0.671118
998,0.750083
999,0.566891
1000,0.554681
1001,0.535138
1002,0.549422
1003,0.698156
1004,0.697556
1005,0.880397
1006,0.694001
1007,0.604539
1008,0.606443
1009,0.609021
1010,0.72768
1011,0.60437
1012,0.572005
1013,0.572075
1014,0.590117
1015,0.57876
1016,0.59823
1017,0.57395
1018,0.58086
1019,0.587415
1020,0.755765
1021,0.535906
1022,0.509989
1023,0.55477
1024,0.602026
1025,0.56768
1026,0.575883
1027,0.546254
1028,0.561505
1029,0.636764
1030,0.646159
1031,0.577832
1032,0.582814
1033,0.576521
1034,0.565818
1035,0.560557
1036,0.526761
1037,0.514286
1038,0.599509
1039,0.581675
1040,0.589842
1041,0.580402
1042,0.610935
1043,0.566668
1044,0.536568
1045,0.629324
1046,0.684053
1047,0.656595
1048,0.625076
1049,0.585362
1050,0.589658
1051,0.587309
1052,0.577615
1053,0.512474
1054,0.498638
1055,0.537068
1056,0.564857
1057,0.54342
1058,0.486084
1059,0.529308
1060,0.54576
1061,0.547006
1062,0.613018
1063,0.541261
1064,0.507652
1065,0.729333
1066,0.607391
1067,0.670806
1068,0.748765
1069,0.864136
1070,0.583813
1071,0.467918
1072,0.585839
1073,0.726087
1074,0.757185
1075,0.778471
1076,0.660614
1077,0.592582
1078,0.562094
1079,0.691164
1080,0.719455
1081,0.975776
1082,0.839548
1083,0.640805
1084,0.60642
1085,0.807907
1086,0.747009
1087,0.664962
1088,0.808432
1089,0.753426
1090,0.580862
1091,0.497288
1092,0.504225
1093,0.483971
1094,0.569376
1095,0.573823
1096,0.539047
1097,0.492159
1098,0.509389
1099,0.618032
1100,0.567204
1101,0.657953
1102,0.673217
1103,0.627659
1104,0.627374
1105,0.481394
1106,0.480219
1107,0.526728
1108,0.570188
1109,0.574016
1110,0.56227
1111,0.482059
1112,0.480009
1113,0.573812
1114,0.586186
1115,0.529881
1116,0.578102
1117,0.622355
1118,0.721986
1119,0.712292
1120,0.714893
1121,0.606188
1122,0.534504
1123,0.522068
1124,0.48771
1125,0.509216
1126,0.544045
1127,0.501835
1128,0.483247
1129,0.490668
1130,0.493582
1131,0.458833
1132,0.441069
1133,0.411311
1134,0.455737
1135,0.464764
1136,0.573011
1137,0.662718
1138,0.71583
1139,0.850048
1140,0.83818
1141,0.827032
1142,0.908449
1143,0.990465
1144,0.824124
1145,0.704118
1146,0.483169
1147,0.49354
1148,0.617199
1149,0.584769
1150,0.482394
1151,0.4881
1152,0.484842
1153,0.524113
1154,0.487232
1155,0.515164
1156,0.47616
1157,0.487413
1158,0.487162
1159,0.498035
1160,0.434668
1161,0.401984
1162,0.424064
1163,0.505613
1164,0.551917
1165,0.598739
1166,0.703594
1167,0.62104
1168,0.53432
1169,0.55854
1170,0.5828
1171,0.733086
1172,0.605322
1173,0.493215
1174,0.514575
1175,0.494139
1176,0.465799
1177,0.459595
1178,0.433035
1179,0.442359
1180,0.500404
1181,0.499388
1182,0.527433
1183,0.525741
1184,0.513982
1185,0.501882
1186,0.456577
1187,0.424405
1188,0.431643
1189,0.42705
1190,0.434467
1191,0.43576
1192,0.427631
1193,0.39703
1194,0.378592
1195,0.413645
1196,0.493085
1197,0.481016
1198,0.484978
1199,0.48172
1200,0.434441
1201,0.432513
1202,0.439827
1203,0.441873
1204,0.446458
1205,0.462172
1206,0.415365
1207,0.433048
1208,0.419843
1209,0.568842
1210,0.616196
1211,0.519373
1212,0.52096
1213,0.565665
1214,0.641953
1215,0.763669
1216,0.977073
1217,0.778767
1218,0.724372
1219,0.628539
1220,0.514016
1221,0.527862
1222,0.576834
1223,0.551922
1224,0.591063
1225,0.549408
1226,0.51148
1227,0.509797
1228,0.533431
1229,0.561834
1230,0.668003
1231,0.823493
1232,0.907686
1233,0.600844
1234,0.636143
1235,0.540579
1236,0.584926
1237,0.60614
1238,0.591079
1239,0.631511
1240,0.665281
1241,0.58222
1242,0.603276
1243,0.695119
1244,0.623672
1245,0.67446
1246,0.579578
1247,0.611563
1248,0.581714
1249,0.506154
1250,0.527881
1251,0.492977
1252,0.438934
1253,0.44735
1254,0.474204
1255,0.50695
1256,0.530007
1257,0.61762
1258,0.559404
1259,0.529936
1260,0.64573
1261,0.756289
1262,0.87649
1263,0.867845
1264,0.66059
1265,0.494986
1266,0.504738
1267,0.504809
1268,0.596344
1269,0.606717
1270,0.518068
1271,0.441852
1272,0.390671
1273,0.384905
1274,0.480538
1275,0.511216
1276,0.500696
1277,0.484943
1278,0.484869
1279,0.584773
1280,0.451454
1281,0.43257
1282,0.402117
1283,0.386336
1284,0.386872
1285,0.450034
1286,0.446785
1287,0.565272
1288,0.676002
1289,0.782833
1290,0.771266
1291,0.746342
1292,0.725955
1293,0.756533
1294,0.725107
1295,0.560305
1296,0.49948
1297,0.597492
1298,0.645782
1299,0.532534
1300,0.502555
1301,0.50273
1302,0.557771
1303,0.489324
1304,0.496433
1305,0.435505
1306,0.436411
1307,0.437746
1308,0.487003
1309,0.433445
1310,0.451895
1311,0.525285
1312,0.462296
1313,0.440717
1314,0.487276
1315,0.483572
1316,0.476161
1317,0.534191
1318,0.674414
1319,0.569867
1320,0.552851
1321,0.512315
1322,0.49401
1323,0.511196
1324,0.543461
1325,0.495161
1326,0.497348
1327,0.547874
1328,0.592107
1329,0.604137
1330,0.55074
1331,0.528956
1332,0.546321
1333,0.534432
1334,0.494358
1335,0.439135
1336,0.437032
1337,0.394507
1338,0.407557
1339,0.597583
1340,0.480292
1341,0.492935
1342,0.498597
1343,0.535508
1344,0.634158
1345,0.554976
1346,0.488241
1347,0.470463
1348,0.549494
1349,0.613008
1350,0.492947
1351,0.510838
1352,0.490348
1353,0.513566
1354,0.475453
1355,0.523838
1356,0.487075
1357,0.473944
1358,0.434306
1359,0.488838
1360,0.492738
1361,0.452003
1362,0.485753
1363,0.431998
1364,0.44558
1365,0.460792
1366,0.534927
1367,0.51102
1368,0.518324
1369,0.521341
1370,0.519181
1371,0.578756
1372,0.490209
1373,0.428833
1374,0.5024
1375,0.504229
1376,0.517473
1377,0.573477
1378,0.704441
1379,0.640471
1380,0.705918
1381,0.711186
1382,0.873954
1383,0.840918
1384,0.789137
1385,0.734972
1386,0.697403
1387,0.714783
1388,0.662016
1389,0.471991
1390,0.491718
1391,0.504753
1392,0.604551
1393,0.60131
1394,0.623846
1395,0.577888
1396,0.565033
1397,0.539056
1398,0.466003
1399,0.450701
