iteration,latency_ms
679,0.488927
680,0.503954
681,0.487638
682,0.504193
683,0.663657
684,0.812783
685,0.93447
686,0.886282
687,0.935399
688,0.907855
689,0.886839
690,0.902015
691,0.902601
692,1.004533
693,0.940137
694,0.864149
695,0.970173
696,0.865004
697,0.453634
698,0.474715
699,0.44054
700,0.43757
701,0.426587
702,0.443553
703,0.456466
704,0.430519
705,0.548818
706,0.525343
707,0.626134
708,0.784121
709,0.978466
710,0.975817
711,0.953746
712,0.833061
713,0.594227
714,0.678483
715,0.814701
716,0.971865
717,0.732731
718,0.432239
719,0.405431
720,0.482293
721,0.424937
722,0.42283
723,0.450079
724,0.407238
725,0.43963
726,0.413306
727,0.422131
728,0.462593
729,0.450246
730,0.472472
731,0.628208
732,0.583273
733,0.625876
734,0.515865
735,0.522486
736,0.527427
737,0.556241
738,0.610046
739,0.572325
740,0.704659
741,0.674155
742,0.545773
743,0.547458
744,0.517974
745,0.514797
746,0.509201
747,0.546254
748,0.557084
749,0.619987
750,0.665667
751,0.605688
752,0.565251
753,0.5292
754,0.558537
755,0.529018
756,0.545206
757,0.563059
758,0.550213
759,0.534612
760,0.577338
761,0.534965
762,0.523725
763,0.518159
764,0.507433
765,0.517037
766,0.510266
767,0.518732
768,0.511882
769,0.517982
770,0.538158
771,0.537849
772,0.563839
773,0.529686
774,0.537961
775,0.526693
776,0.526466
777,0.565545
778,0.655755
779,0.631466
780,0.53686
781,0.537948
782,0.570034
783,0.547491
784,0.55351
785,0.567257
786,0.571661
787,0.511381
788,0.479009
789,0.474803
790,0.461971
791,0.472134
792,0.40478
793,0.48605
794,0.485576
795,0.665191
796,0.85066
797,0.914771
798,0.883926
799,0.922965
800,0.87963
801,0.929088
802,0.911
803,0.92114
804,0.891729
805,0.926015
806,0.944345
807,0.939147
808,0.882389
809,0.800662
810,0.663653
811,0.66702
812,0.616126
813,0.598679
814,0.705964
815,0.617784
816,0.825903
817,0.793435
818,0.681103
819,0.667016
820,0.607324
821,0.513021
822,0.403832
823,0.406053
824,0.438126
825,0.414904
826,0.424093
827,0.402333
828,0.428879
829,0.406226
830,0.409452
831,0.414042
832,0.542591
833,0.619454
834,0.445737
835,0.424084
836,0.417434
837,0.420268
838,0.41
839,0.417951
840,0.406093
841,0.461795
842,0.593384
843,0.50185
844,0.469454
845,0.554886
846,0.591201
847,0.725088
848,0.787069
849,0.931836
850,0.955012
851,0.922184
852,0.949918
853,0.966102
854,0.913918
855,0.92066
856,0.908747
857,0.633394
858,0.587984
859,0.617636
860,0.616029
861,0.59014
862,0.582341
863,0.578185
864,0.636446
865,0.68992
866,0.889285
867,1.053366
868,1.008219
869,0.94582
870,0.912132
871,0.920972
872,0.818545
873,0.913981
874,0.889545
875,0.921181
876,0.932615
877,1.204422
878,0.896956
879,0.896467
880,0.745003
881,0.59921
882,0.662601
883,0.640173
884,0.623468
885,0.662383
886,0.646276
887,0.611313
888,0.746361
889,0.745947
890,0.630343
891,0.516955
892,0.475242
893,0.431899
894,0.471501
895,0.455998
896,0.421629
897,0.433816
898,0.399979
899,0.400533
900,0.478664
901,0.408234
902,0.430624
903,0.41019
904,0.414722
905,0.405285
906,0.40661
907,0.415759
908,0.405232
909,0.426151
910,0.403148
911,0.400936
912,0.417433
913,0.400993
914,0.414986
915,0.39565
916,0.418476
917,0.420086
918,0.486366
919,0.54183
920,0.522653
921,0.645108
922,0.617666
923,0.667631
924,0.637764
925,0.633423
926,0.600541
927,0.657341
928,0.685857
929,0.644194
930,0.616065
931,0.63548
932,0.602955
933,0.605738
934,0.730121
935,0.62424
936,0.624711
937,0.764749
938,0.869209
939,1.040647
940,1.1545
941,0.874259
942,0.581912
943,0.693369
944,0.778582
945,0.849853
946,3.801119
947,1.033187
948,1.039814
949,0.909154
950,0.907216
951,0.921709
952,0.713777
953,0.574438
954,0.628123
955,0.667781
956,0.601863
957,0.483787
958,0.428279
959,0.418019
960,0.462964
961,0.44117
962,0.401395
963,0.399204
964,0.417295
965,0.404644
966,0.439573
967,0.402869
968,0.513745
969,0.67472
970,0.86782
971,0.898498
972,0.916548
973,0.912996
974,0.91111
975,0.862883
976,0.934603
977,0.977939
978,0.918727
979,0.737825
980,0.649601
981,0.610972
982,0.633419
983,0.726039
984,0.874548
985,0.925997
986,0.89206
987,0.82455
988,0.889163
989,0.913782
990,0.934716
991,0.898178
992,0.901096
993,0.899117
994,0.904716
995,0.81428
996,0.585819
997,0.624092
998,0.650342
999,0.676377
1000,0.55931
1001,0.429923
1002,0.521309
1003,0.56211
1004,0.57134
1005,0.556454
1006,0.569295
1007,0.546144
1008,0.508642
1009,0.458655
1010,0.426949
1011,0.427857
1012,0.48938
1013,0.495067
1014,0.460981
1015,0.412571
1016,0.456
1017,0.413625
1018,0.401978
1019,0.434494
1020,0.407801
1021,0.413941
1022,0.426124
1023,0.541397
1024,0.511543
1025,0.487595
1026,0.433668
1027,0.433591
1028,0.403182
1029,0.449725
1030,3.489328
1031,0.413081
1032,0.418396
1033,0.403059
1034,0.417237
1035,0.402342
1036,0.401769
1037,0.461746
1038,0.558234
1039,0.51438
1040,0.542567
1041,0.530161
1042,0.549392
1043,0.413116
1044,0.400174
1045,0.426883
1046,0.407419
1047,0.425063
1048,0.412056
1049,0.404767
1050,0.413918
1051,0.477429
1052,0.585444
1053,0.612769
1054,0.595054
1055,0.601539
1056,0.603474
1057,0.62757
1058,0.665213
1059,0.639775
1060,0.639668
1061,0.509845
1062,0.456977
1063,0.408482
1064,0.423534
1065,0.403669
1066,0.422313
1067,0.407416
1068,0.407423
1069,3.498183
1070,0.419777
1071,0.424498
1072,0.488858
1073,0.447355
1074,0.410988
1075,0.436746
1076,0.42505
1077,0.404192
1078,0.414054
1079,0.405429
1080,0.416924
1081,0.416852
1082,0.403703
1083,0.421444
1084,0.456541
1085,0.448545
1086,0.425163
1087,0.409315
1088,0.399985
1089,0.407654
1090,3.64322
1091,0.414434
1092,0.428227
1093,0.411772
1094,0.435328
1095,0.446102
1096,0.431629
1097,0.40316
1098,0.397912
1099,0.424431
1100,0.453166
1101,0.541345
1102,0.4089
1103,0.423335
1104,0.411033
1105,0.418111
1106,0.445962
1107,0.410782
1108,0.419826
1109,0.42698
1110,0.428837
1111,0.403459
1112,0.459023
1113,0.407134
1114,0.404921
1115,0.434839
1116,0.448341
1117,0.439451
1118,0.432373
1119,0.438279
1120,0.409303
1121,0.404689
1122,0.422163
1123,0.411953
1124,0.420743
1125,0.406496
1126,0.401248
1127,0.418426
1128,0.404978
1129,0.478245
1130,0.536735
1131,0.596313
1132,0.575126
1133,0.653992
1134,0.566898
1135,0.43783
1136,0.486211
1137,0.488419
1138,0.580696
1139,0.612139
1140,0.659066
1141,0.634633
1142,0.609424
1143,0.500358
1144,0.407462
1145,0.420881
1146,0.410168
1147,0.400805
1148,0.435522
1149,0.44092
1150,0.469432
1151,0.417808
1152,0.427985
1153,0.409869
1154,0.404406
1155,0.514287
1156,0.415709
1157,0.484888
1158,0.526365
1159,0.556935
1160,0.620151
1161,0.584581
1162,0.594538
1163,0.602293
1164,0.52072
1165,0.586416
1166,0.714237
1167,0.869522
1168,0.9311
1169,0.91067
1170,0.905816
1171,0.948532
1172,0.929137
1173,0.860502
1174,0.930752
1175,0.66016
1176,0.475425
1177,0.582211
1178,0.46991
1179,0.421613
1180,0.42885
1181,0.405711
1182,0.409165
1183,0.373488
1184,0.392114
1185,0.437847
1186,0.420757
1187,0.473552
1188,0.629256
1189,0.546366
1190,0.539477
1191,0.510701
1192,0.476918
1193,0.464655
1194,0.420965
1195,0.471023
1196,0.486728
1197,0.57484
1198,0.61061
1199,0.529379
1200,0.591924
1201,0.670276
1202,0.552452
1203,0.453787
1204,0.418905
1205,0.426424
1206,0.406656
1207,0.413233
1208,0.358507
1209,0.344989
1210,0.491648
1211,0.476185
1212,0.401207
1213,0.365009
1214,0.373143
1215,0.347224
1216,0.34699
1217,0.369719
1218,0.349312
1219,0.346118
1220,0.329124
1221,0.309086
1222,0.301973
1223,0.31499
1224,0.304699
1225,0.308338
1226,0.298435
1227,0.310218
1228,0.305599
1229,0.354704
1230,0.522625
1231,0.908031
1232,0.873558
1233,0.749695
1234,0.715316
1235,1.096996
1236,1.023433
1237,1.457663
1238,0.89304
1239,0.817764
1240,0.678272
1241,0.728814
1242,0.676412
1243,0.593733
1244,0.613402
1245,0.59579
1246,0.584566
1247,0.671576
1248,0.793755
1249,0.70445
1250,0.73184
1251,0.695796
1252,0.726996
1253,0.893002
1254,0.932497
1255,0.760044
1256,0.786445
1257,0.825394
1258,0.884326
1259,1.0951
1260,1.262433
1261,1.286415
1262,1.314095
1263,1.094387
1264,0.869834
1265,0.721492
1266,0.76303
1267,0.676013
1268,0.635457
1269,0.653122
1270,0.668986
1271,0.671716
1272,0.763239
1273,0.771117
1274,0.695616
1275,0.594216
1276,0.713317
1277,0.657721
1278,0.703559
1279,0.821634
1280,0.817006
1281,0.765785
1282,0.667386
1283,0.714082
1284,0.683637
1285,0.666345
1286,0.639181
1287,0.695649
1288,0.712836
1289,0.620774
1290,0.645021
1291,0.639512
1292,0.852549
1293,0.585831
1294,0.65058
1295,0.701389
1296,0.694718
1297,0.652673
1298,0.601128
1299,0.637959
1300,0.720134
1301,0.612941
1302,0.709449
1303,0.831553
1304,0.860251
1305,0.857429
1306,0.951694
1307,0.779193
1308,0.692956
1309,0.679187
1310,0.723377
1311,0.642631
1312,0.643006
1313,0.617047
1314,0.563387
1315,0.543652
1316,0.561888
1317,0.55726
1318,0.54556
1319,0.556841
1320,0.547653
1321,0.5545
1322,0.546013
1323,0.557965
1324,0.549918
1325,0.567702
1326,0.564807
1327,0.612258
1328,0.659229
1329,0.744193
1330,0.79418
1331,0.850038
1332,0.696625
1333,0.666515
1334,0.739739
1335,0.735257
1336,0.659848
1337,0.612807
1338,0.663296
1339,0.635054
1340,0.584845
1341,0.624862
1342,0.617643
1343,0.594759
1344,0.573292
1345,0.54739
1346,0.630372
1347,0.665951
1348,0.723233
1349,0.644681
1350,0.604229
1351,0.552889
1352,0.609991
1353,0.650489
1354,0.755938
1355,0.747703
1356,1.0304
1357,0.722778
1358,0.59044
1359,0.626696
1360,0.792496
1361,0.61987
1362,0.61429
1363,0.600523
1364,0.6125
1365,0.590027
1366,0.589955
1367,0.612981
1368,0.607611
1369,0.555362
1370,0.566645
1371,0.550954
1372,0.564666
1373,0.549754
1374,0.56448
1375,0.570154
1376,0.552498
1377,0.578878
1378,0.593823
1379,0.617277
1380,0.599224
1381,0.676077
1382,0.794346
1383,0.742048
1384,0.645848
1385,0.66091
1386,0.663709
1387,0.85373
1388,0.647355
1389,0.639447
1390,0.700474
1391,0.61204
1392,0.588896
1393,0.561071
1394,0.583722
1395,0.621365
1396,0.55806
1397,0.564486
1398,0.5505
1399,0.557418
