iteration,latency_ms
1010,0.26527
1011,0.250612
1012,0.250146
1013,0.248156
1014,0.237434
1015,0.229363
1016,0.2307
1017,0.231307
1018,0.227687
1019,0.217678
1020,0.215502
1021,0.221673
1022,0.214558
1023,0.21042
1024,0.204483
1025,0.20745
1026,0.19979
1027,0.202398
1028,0.197891
1029,0.203022
1030,0.204955
1031,0.19843
1032,0.1998
1033,0.187547
1034,0.188987
1035,0.186489
1036,0.188483
1037,0.188306
1038,0.191664
1039,0.185418
1040,0.189939
1041,0.186761
1042,0.194066
1043,0.18814
1044,0.189507
1045,0.192825
1046,0.188085
1047,0.190092
1048,0.206106
1049,0.199446
1050,0.20319
1051,0.204429
1052,0.200381
1053,0.202852
1054,0.212832
1055,0.213454
1056,0.217538
1057,0.21316
1058,0.213253
1059,0.216116
1060,0.220108
1061,0.218312
1062,0.209359
1063,0.200429
1064,0.207324
1065,0.202285
1066,0.200728
1067,0.204114
1068,0.206922
1069,0.208453
1070,0.196712
1071,0.196563
1072,0.209968
1073,0.211065
1074,0.217976
1075,0.224039
1076,0.232209
1077,0.231187
1078,0.232265
1079,0.226422
1080,0.214958
1081,0.211648
1082,0.216109
1083,0.217725
1084,0.212961
1085,0.221237
1086,0.214485
1087,0.217888
1088,0.207979
1089,0.217229
1090,0.201578
1091,0.205464
1092,0.204676
1093,0.202262
1094,0.209785
1095,0.202233
1096,0.203206
1097,0.199957
1098,0.200536
1099,0.196632
1100,0.188931
1101,0.199948
1102,0.190079
1103,0.18627
1104,0.206391
1105,0.198258
1106,0.218027
1107,0.20083
1108,0.200633
1109,0.214226
1110,0.214296
1111,0.215806
1112,0.217448
1113,0.214543
1114,0.217578
1115,0.225432
1116,0.225607
1117,0.20949
1118,0.202422
1119,0.196785
1120,0.211623
1121,0.200604
1122,0.19806
1123,0.204205
1124,0.197385
1125,0.210894
1126,0.200724
1127,0.190395
1128,0.190574
1129,0.186713
1130,0.188534
1131,0.185631
1132,0.188246
1133,0.186532
1134,0.187523
1135,0.193172
1136,0.190802
1137,0.193279
1138,0.187142
1139,0.1899
1140,0.192735
1141,0.188957
1142,0.184405
1143,0.188131
1144,0.184783
1145,0.179124
1146,0.178348
1147,0.178533
1148,0.182058
1149,0.178667
1150,0.174693
1151,0.179823
1152,0.18478
1153,0.183246
1154,0.186555
1155,0.188807
1156,0.192056
1157,0.183971
1158,0.188992
1159,0.193083
1160,0.201718
1161,0.203483
1162,0.203513
1163,0.202722
1164,0.215768
1165,0.215212
1166,0.216567
1167,0.215613
1168,0.209642
1169,0.199864
1170,0.204924
1171,0.202153
1172,0.200346
1173,0.194102
1174,0.201715
1175,0.201734
1176,0.200405
1177,0.207819
1178,0.214358
1179,0.216525
1180,0.221523
1181,0.208789
1182,0.231249
1183,0.232636
1184,0.240673
1185,0.228944
1186,0.23038
1187,0.214153
1188,0.216981
1189,0.223642
1190,0.21586
1191,0.203135
1192,0.199698
1193,0.213091
1194,0.2019
1195,0.201809
1196,0.196777
1197,0.186056
1198,0.197352
1199,0.189116
1200,0.189285
1201,0.188409
1202,0.188367
1203,0.201092
1204,0.19144
1205,0.191281
1206,0.18796
1207,0.185893
1208,0.201247
1209,0.19194
1210,0.190465
1211,0.189708
1212,0.17661
1213,0.182161
1214,0.179721
1215,0.177125
1216,0.178024
1217,0.175806
1218,0.174685
1219,0.188461
1220,0.178902
1221,0.17737
1222,0.175245
1223,0.173426
1224,0.176815
1225,0.191833
1226,0.179539
1227,0.180035
1228,0.178392
1229,0.181936
1230,0.188163
1231,0.181619
1232,0.175911
1233,0.17374
1234,0.177384
1235,0.187066
1236,0.175372
1237,0.179989
1238,0.17867
1239,0.187797
1240,0.183745
1241,0.197691
1242,0.191116
1243,0.189101
1244,0.190304
1245,0.194696
1246,0.198542
1247,0.189149
1248,0.187234
1249,0.190186
1250,0.188438
1251,0.19831
1252,0.195092
1253,0.189827
1254,0.18668
1255,0.18667
1256,0.191216
1257,0.186442
1258,0.191984
1259,0.178958
1260,0.178525
1261,0.177181
1262,0.177855
1263,0.17956
1264,0.192132
1265,0.192429
1266,0.203251
1267,0.1898
1268,0.186981
1269,0.1882
1270,0.205322
1271,0.216572
1272,0.200495
1273,0.20251
1274,0.207087
1275,0.218095
1276,0.232535
1277,0.221544
1278,0.210877
1279,0.201876
1280,0.201939
1281,0.215262
1282,0.201881
1283,0.184478
1284,0.191065
1285,0.191425
1286,0.205901
1287,0.188043
1288,0.189053
1289,0.186448
1290,0.18725
1291,0.191681
1292,0.18746
1293,0.192028
1294,0.187197
1295,0.191147
1296,0.191852
1297,0.190724
1298,0.188454
1299,0.177489
1300,0.176953
1301,0.185824
1302,0.180113
1303,0.17348
1304,0.177859
1305,0.178552
1306,0.177572
1307,0.194446
1308,0.18161
1309,0.17837
1310,0.181064
1311,0.178929
1312,0.184211
1313,0.178024
1314,0.178623
1315,0.177199
1316,0.181436
1317,0.178615
1318,0.178559
1319,0.176222
1320,0.178183
1321,0.184974
1322,0.188709
1323,0.195217
1324,0.189341
1325,0.194647
1326,0.204478
1327,0.202986
1328,0.210153
1329,0.199718
1330,0.199652
1331,0.202435
1332,0.20454
1333,0.20168
1334,0.199446
1335,0.199176
1336,0.199423
1337,0.207979
1338,0.20391
1339,0.200709
1340,0.191146
1341,0.18939
1342,0.20074
1343,0.191361
1344,0.189909
1345,0.200525
1346,0.197901
1347,0.213012
1348,0.199159
1349,0.198599
1350,0.205112
1351,0.217212
1352,0.218029
1353,0.210144
1354,0.215187
1355,0.222778
1356,0.246604
1357,0.232632
1358,0.228533
1359,0.233333
1360,0.246276
1361,0.228384
1362,0.233097
1363,0.218294
1364,0.211319
1365,0.228088
1366,0.217199
1367,0.211061
1368,0.201974
1369,0.199309
1370,0.194305
1371,0.201264
1372,0.19124
1373,0.18834
1374,0.194934
1375,0.184272
1376,0.185462
1377,0.193627
1378,0.189925
1379,0.190438
1380,0.190968
1381,0.189472
1382,0.188843
1383,0.186706
1384,0.186712
1385,0.193376
1386,0.186223
1387,0.190439
1388,0.17764
1389,0.174348
1390,0.188167
1391,0.178444
1392,0.174057
1393,0.176162
1394,0.175671
1395,0.176363
1396,0.188999
1397,0.182425
1398,0.178365
1399,0.174808
