iteration,latency_ms
146,0.22108
147,0.224598
148,0.225341
149,0.213843
150,0.210907
151,0.203298
152,0.207066
153,0.201395
154,0.192855
155,0.192209
156,0.192059
157,0.203069
158,0.193161
159,0.192983
160,0.192265
161,0.191792
162,0.202381
163,0.206581
164,0.199912
165,0.202953
166,0.203612
167,0.205066
168,0.227916
169,0.219589
170,0.217507
171,0.222932
172,0.224856
173,0.23243
174,0.241428
175,0.234258
176,0.2408
177,0.235414
178,0.238917
179,0.23451
180,0.247743
181,0.21898
182,0.2202
183,0.22509
184,0.223713
185,0.220572
186,0.207239
187,0.208481
188,0.203465
189,0.209113
190,0.204346
191,0.191294
192,0.189937
193,0.191009
194,0.194631
195,0.197613
196,0.187183
197,0.191958
198,0.187671
199,0.193176
200,0.189024
201,0.198467
202,0.199845
203,0.191469
204,0.196467
205,0.182633
206,0.183876
207,0.176093
208,0.17957
209,0.184211
210,0.178753
211,0.176119
212,0.178513
213,0.18085
214,0.186779
215,0.188574
216,0.184628
217,0.179836
218,0.182221
219,0.183162
220,0.183226
221,0.182739
222,0.180332
223,0.180237
224,0.17913
225,0.188474
226,0.176172
227,0.186649
228,0.193447
229,0.18918
230,0.196223
231,0.2048
232,0.207087
233,0.204189
234,0.2104
235,0.215456
236,0.221932
237,0.22122
238,0.223484
239,0.221926
240,0.24243
241,0.247254
242,0.241404
243,0.25489
244,0.26285
245,0.269504
246,0.256622
247,0.274812
248,0.288271
249,0.285655
250,0.2988
251,0.296001
252,0.325686
253,0.341238
254,0.309915
255,0.292957
256,0.29206
257,0.292352
258,0.267116
259,0.263924
260,0.281843
261,0.250044
262,0.333735
263,0.297443
264,0.277877
265,0.249117
266,0.249997
267,0.266565
268,0.255147
269,0.250567
270,0.240104
271,0.246136
272,0.230405
273,0.23301
274,0.231413
275,0.234907
276,0.238501
277,0.211559
278,0.219989
279,0.219058
280,0.222645
281,0.216451
282,0.21398
283,0.22218
284,0.234645
285,0.214056
286,0.214155
287,0.219001
288,0.224243
289,0.217094
290,0.21595
291,0.237792
292,0.218051
293,0.225595
294,0.20919
295,0.197929
296,0.213163
297,0.201239
298,0.198181
299,0.204125
300,0.199922
301,0.200651
302,0.212223
303,0.199106
304,0.200799
305,0.201432
306,0.199734
307,0.211327
308,0.20511
309,0.216127
310,0.214515
311,0.210316
312,0.269801
313,0.235373
314,0.229889
315,0.22314
316,0.235987
317,0.237258
318,0.262526
319,0.248868
320,0.254382
321,0.270413
322,0.272908
323,0.275636
324,0.270356
325,0.272475
326,0.269291
327,0.273734
328,0.290446
329,0.283318
330,0.296943
331,0.329147
332,0.313225
333,0.336937
334,0.313944
335,0.294673
336,0.301433
337,0.270191
338,0.267308
339,0.276267
340,0.267697
341,0.251055
342,0.251228
343,0.250312
344,0.272445
345,0.243917
346,0.251212
347,0.252416
348,0.263061
349,0.269035
350,0.271176
351,0.289619
352,0.290638
353,0.30151
354,0.308312
355,0.323603
356,0.329884
357,0.350502
358,0.301539
359,0.293753
360,0.304533
361,0.279029
362,0.26895
363,0.273087
364,0.282748
365,0.265738
366,0.255612
367,0.259938
368,0.255343
369,0.231175
370,0.230245
371,0.228166
372,0.233093
373,0.224604
374,0.215172
375,0.21485
376,0.216248
377,0.222336
378,0.207948
379,0.198758
380,0.209909
381,0.211899
382,0.203873
383,0.19968
384,0.204231
385,0.220616
386,0.199178
387,0.1995
388,0.20876
389,0.21434
390,0.218431
391,0.214845
392,0.225111
393,0.23731
394,0.232791
395,0.233614
396,0.235103
397,0.235339
398,0.231411
399,0.233653
400,0.245312
401,0.247039
402,0.258401
403,0.25958
404,0.274591
405,0.273489
406,0.273454
407,0.289117
408,0.297445
409,0.304503
410,0.298107
411,0.324209
412,0.333722
413,0.320963
414,0.292763
415,0.290869
416,0.306286
417,0.270474
418,0.264436
419,0.278799
420,0.249825
421,0.248325
422,0.247594
423,0.248597
424,0.242862
425,0.225738
426,0.230036
427,0.230137
428,0.21817
429,0.218688
430,0.215541
431,0.209351
432,0.216071
433,0.21082
434,0.194414
435,0.195466
436,0.202168
437,0.257283
438,0.240624
439,0.213224
440,0.203634
441,0.207589
442,0.202751
443,0.204475
444,0.196546
445,0.202205
446,0.203491
447,0.206841
448,0.202322
449,0.201256
450,0.199487
451,0.216568
452,0.202726
453,0.186328
454,0.18236
455,0.18769
456,0.186245
457,0.190819
458,0.194539
459,0.197006
460,0.206579
461,0.196219
462,0.206476
463,0.211581
464,0.21671
465,0.219782
466,0.218003
467,0.228061
468,0.241429
469,0.237241
470,0.230003
471,0.213202
472,0.215941
473,0.218832
474,0.222163
475,0.232048
476,0.229011
477,0.22768
478,0.232685
479,0.256877
480,0.254541
481,0.245143
482,0.251431
483,0.242453
484,0.264134
485,0.272826
486,0.273293
487,0.256464
488,0.256379
489,0.252966
490,0.25475
491,0.232741
492,0.223535
493,0.233368
494,0.224214
495,0.210506
496,0.208273
497,0.217732
498,0.221416
499,0.21253
500,0.211703
501,0.209675
502,0.224556
503,0.213485
504,0.202344
505,0.195638
506,0.193709
507,0.200301
508,0.201929
509,0.19335
510,0.194793
511,0.20109
512,0.20423
513,0.205208
514,0.208625
515,0.202817
516,0.197655
517,0.205555
518,0.19445
519,0.187162
520,0.193005
521,0.19157
522,0.194529
523,0.18917
524,0.183984
525,0.189679
526,0.186585
527,0.235083
528,0.194904
529,0.188785
530,0.18488
531,0.19122
532,0.19544
533,0.197859
534,0.194562
535,0.196298
536,0.199522
537,0.202997
538,0.211171
539,0.208559
540,0.208468
541,0.218238
542,0.209734
543,0.227424
544,0.226251
545,0.226577
546,0.275216
547,0.251844
548,0.242687
549,0.254948
550,0.257707
551,0.265322
552,0.265709
553,0.276728
554,0.292783
555,0.28662
556,0.30543
557,0.320407
558,0.284323
559,0.272914
560,0.273618
561,0.255073
562,0.248796
563,0.255265
564,0.249093
565,0.248421
566,0.234413
567,0.236159
568,0.2215
569,0.214487
570,0.212759
571,0.209811
572,0.215931
573,0.218631
574,0.195039
575,0.195773
576,0.200887
577,0.204052
578,0.196969
579,0.197038
580,0.196474
581,0.194586
582,0.22892
583,0.206294
584,0.195471
585,0.197724
586,0.204295
587,0.198544
588,0.199384
589,0.186559
590,0.192163
591,0.198287
592,0.194874
593,0.190793
594,0.187148
595,0.194412
596,0.191186
597,0.193118
598,0.18679
599,0.18941
600,0.200579
601,0.188961
602,0.184729
603,0.18685
604,0.184219
605,0.194186
606,0.182725
607,0.190756
608,0.187199
609,0.202243
610,0.202497
611,0.204082
612,0.204951
613,0.204471
614,0.216016
615,0.210408
616,0.216124
617,0.206926
618,0.196961
619,0.199506
620,0.195205
621,0.200246
622,0.194033
623,0.210612
624,0.213039
625,0.230328
626,0.223223
627,0.223954
628,0.223681
629,0.229942
630,0.237282
631,0.250075
632,0.249345
633,0.241727
634,0.256834
635,0.269184
636,0.264683
637,0.280362
638,0.308474
639,0.255064
640,0.246865
641,0.248231
642,0.237869
643,0.226345
644,0.227017
645,0.225994
646,0.217033
647,0.21631
648,0.211614
649,0.208464
650,0.221146
651,0.197533
652,0.193893
653,0.197993
654,0.197103
655,0.208318
656,0.201077
657,0.195852
658,0.196323
659,0.202025
660,0.193628
661,0.192814
662,0.194939
663,0.194879
664,0.199349
665,0.199625
666,0.196941
667,0.188815
668,0.182314
669,0.191032
670,0.18534
671,0.186833
672,0.188542
673,0.182201
674,0.182197
675,0.193333
676,0.186676
677,0.19614
678,0.199639
679,0.197348
680,0.202036
681,0.211154
682,0.204298
683,0.216279
684,0.211579
685,0.210192
686,0.229785
687,0.226315
688,0.225577
689,0.231315
690,0.223358
691,0.22463
692,0.22876
693,0.233682
694,0.216997
695,0.211119
696,0.212203
697,0.219321
698,0.210109
699,0.222373
700,0.243193
701,0.229702
702,0.239481
703,0.243818
704,0.251774
705,0.24
706,0.251365
707,0.260558
708,0.261401
709,0.271669
710,0.271217
711,0.286256
712,0.291775
713,0.2854
714,0.26598
715,0.260609
716,0.277852
717,0.258938
718,0.243326
719,0.239412
720,0.252021
721,0.244133
722,0.222003
723,0.224883
724,0.236534
725,0.226887
726,0.217501
727,0.207963
728,0.211472
729,0.210927
730,0.220247
731,0.199738
732,0.199584
733,0.199423
734,0.19592
735,0.195301
736,0.19593
737,0.195083
738,0.201353
739,0.197639
740,0.188917
741,0.188293
742,0.184173
743,0.188777
744,0.19165
745,0.184388
746,0.186101
747,0.183957
748,0.191609
749,0.188624
750,0.182711
751,0.185778
752,0.185749
753,0.18186
754,0.193757
755,0.183812
756,0.193177
757,0.196866
758,0.198351
759,0.202052
760,0.196507
761,0.197318
762,0.199287
763,0.196244
764,0.199946
765,0.199312
766,0.19465
767,0.193595
768,0.194554
769,0.199702
770,0.19911
771,0.197356
772,0.197408
773,0.198374
774,0.203925
775,0.212571
776,0.211157
777,0.208786
778,0.212291
779,0.235606
780,0.228999
781,0.231888
782,0.223273
783,0.232507
784,0.250795
785,0.243787
786,0.2397
787,0.242857
788,0.265841
789,0.263197
790,0.260728
791,0.251076
792,0.23782
793,0.241582
794,0.247988
795,0.242038
796,0.231715
797,0.222148
798,0.220973
799,0.233703
800,0.216213
801,0.209853
802,0.20562
803,0.214987
804,0.212822
805,0.210773
806,0.193385
807,0.197325
808,0.20186
809,0.198141
810,0.203172
811,0.198822
812,0.193697
813,0.202861
814,0.204204
815,0.203809
816,0.1943
817,0.197541
818,0.201859
819,0.185987
820,0.189652
821,0.194376
822,0.187626
823,0.193276
824,0.190843
825,0.200644
826,0.185999
827,0.184107
828,0.187657
829,0.190849
830,0.201958
831,0.193377
832,0.195985
833,0.204738
834,0.218145
835,0.208916
836,0.213821
837,0.216219
838,0.214159
839,0.209543
840,0.211688
841,0.209477
842,0.231991
843,0.212403
844,0.20987
845,0.210238
846,0.207141
847,0.225021
848,0.224958
849,0.22194
850,0.224702
851,0.234061
852,0.252235
853,0.258469
854,0.250285
855,0.259691
856,0.263053
857,0.270603
858,0.270205
859,0.261262
860,0.243772
861,0.244107
862,0.252536
863,0.239825
864,0.231406
865,0.221637
866,0.238953
867,0.211537
868,0.213559
869,0.20746
870,0.229444
871,0.217374
872,0.202801
873,0.202288
874,0.199483
875,0.19649
876,0.209832
877,0.197415
878,0.195047
879,0.193055
880,0.194904
881,0.211373
882,0.197752
883,0.185338
884,0.18177
885,0.189959
886,0.188816
887,0.18641
888,0.183522
889,0.182343
890,0.185052
891,0.189617
892,0.186312
893,0.181822
894,0.181131
895,0.185722
896,0.196715
897,0.195701
898,0.184374
899,0.183138
900,0.184892
901,0.190227
902,0.191071
903,0.193333
904,0.183689
905,0.182652
906,0.189503
907,0.200342
908,0.194975
909,0.196939
910,0.196665
911,0.19997
912,0.201435
913,0.208207
914,0.209563
915,0.210797
916,0.221844
917,0.211237
918,0.207233
919,0.212953
920,0.209249
921,0.216747
922,0.21114
923,0.219903
924,0.213035
925,0.217404
926,0.224361
927,0.212236
928,0.204636
929,0.196786
930,0.203486
931,0.19981
932,0.198644
933,0.197197
934,0.204452
935,0.199835
936,0.203788
937,0.199974
938,0.196475
939,0.208555
940,0.200134
941,0.216413
942,0.212155
943,0.212603
944,0.222894
945,0.226085
946,0.225804
947,0.226893
948,0.233148
949,0.238656
950,0.245797
951,0.243512
952,0.25061
953,0.258244
954,0.265457
955,0.277163
956,0.270958
957,0.264283
958,0.264635
959,0.274741
960,0.269463
961,0.24685
962,0.241564
963,0.250144
964,0.228677
965,0.226391
966,0.229252
967,0.227044
968,0.22926
969,0.208811
970,0.214684
971,0.213509
972,0.224825
973,0.21222
974,0.211117
975,0.20899
976,0.222846
977,0.217045
978,0.212851
979,0.203401
980,0.200489
981,0.203016
982,0.210176
983,0.211293
984,0.210927
985,0.20922
986,0.212731
987,0.218331
988,0.225944
989,0.23084
990,0.229253
991,0.226713
992,0.226634
993,0.23036
994,0.230342
995,0.22534
996,0.212116
997,0.210254
998,0.212466
999,0.21579
1000,0.215575
1001,0.209409
1002,0.211698
1003,0.213736
1004,0.20378
1005,0.194586
1006,0.197342
1007,0.197827
1008,0.200862
1009,0.204849
1010,0.195475
1011,0.199478
1012,0.197799
1013,0.203875
1014,0.200233
1015,0.196396
1016,0.192917
1017,0.197538
1018,0.205571
1019,0.207437
1020,0.201758
1021,0.200514
1022,0.197921
1023,0.206921
1024,0.191003
1025,0.186758
1026,0.183646
1027,0.18379
1028,0.188819
1029,0.19731
1030,0.198665
1031,0.191985
1032,0.195361
1033,0.211413
1034,0.223387
1035,0.210763
1036,0.207999
1037,0.217246
1038,0.226514
1039,0.222732
1040,0.224461
1041,0.223506
1042,0.24266
1043,0.246901
1044,0.243585
1045,0.243809
1046,0.24897
1047,0.243255
1048,0.249542
1049,0.241424
1050,0.256099
1051,0.229537
1052,0.226722
1053,0.222384
1054,0.227003
1055,0.224396
1056,0.246966
1057,0.237093
1058,0.253027
1059,0.265325
1060,0.26524
1061,0.267545
1062,0.277631
1063,0.251909
1064,0.242493
1065,0.25152
1066,0.250542
1067,0.222589
1068,0.226279
1069,0.239673
1070,0.214946
1071,0.206134
1072,0.21063
1073,0.20948
1074,0.21515
1075,0.221459
1076,0.211641
1077,0.2109
1078,0.208932
1079,0.21441
1080,0.202858
1081,0.197374
1082,0.197837
1083,0.20276
1084,0.203988
1085,0.208612
1086,0.210379
1087,0.204776
1088,0.210617
1089,0.218853
1090,0.229015
1091,0.232568
1092,0.235162
1093,0.252528
1094,0.255139
1095,0.244783
1096,0.252926
1097,0.251322
1098,0.26442
1099,0.26621
1100,0.269682
1101,0.246754
1102,0.245702
1103,0.243986
1104,0.255977
1105,0.230595
1106,0.23313
1107,0.228429
1108,0.231409
1109,0.220378
1110,0.211626
1111,0.209728
1112,0.208125
1113,0.205661
1114,0.201684
1115,0.198408
1116,0.199852
1117,0.20169
1118,0.201156
1119,0.197281
1120,0.194802
1121,0.199813
1122,0.205709
1123,0.200913
1124,0.193414
1125,0.195356
1126,0.193833
1127,0.200059
1128,0.197071
1129,0.187971
1130,0.183207
1131,0.191582
1132,0.188955
1133,0.185238
1134,0.202019
1135,0.199811
1136,0.195492
1137,0.201122
1138,0.201473
1139,0.212208
1140,0.209902
1141,0.208528
1142,0.21788
1143,0.21292
1144,0.207731
1145,0.211346
1146,0.21469
1147,0.211023
1148,0.22997
1149,0.23086
1150,0.227765
1151,0.235177
1152,0.251796
1153,0.239095
1154,0.245985
1155,0.253386
1156,0.267939
1157,0.261735
1158,0.275188
1159,0.293428
1160,0.266747
1161,0.267419
1162,0.267037
1163,0.237709
1164,0.238005
1165,0.240962
1166,0.246599
1167,0.219184
1168,0.222153
1169,0.217485
1170,0.221061
1171,0.221445
1172,0.208051
1173,0.199817
1174,0.201283
1175,0.209864
1176,0.199107
1177,0.193888
1178,0.18796
1179,0.189141
1180,0.194822
1181,0.188082
1182,0.192693
1183,0.191476
1184,0.196488
1185,0.193069
1186,0.178206
1187,0.178223
1188,0.179742
1189,0.175915
1190,0.180304
1191,0.180436
1192,0.177259
1193,0.176471
1194,0.178642
1195,0.178627
1196,0.183411
1197,0.180481
1198,0.177535
1199,0.17813
1200,0.1824
1201,0.180153
1202,0.175812
1203,0.178892
1204,0.191455
1205,0.196252
1206,0.189178
1207,0.187435
1208,0.19568
1209,0.202349
1210,0.20775
1211,0.208813
1212,0.202708
1213,0.210185
1214,0.206822
1215,0.203508
1216,0.207349
1217,0.205324
1218,0.19672
1219,0.19128
1220,0.192903
1221,0.194359
1222,0.190003
1223,0.200302
1224,0.205497
1225,0.205618
1226,0.20709
1227,0.214891
1228,0.219787
1229,0.223324
1230,0.221738
1231,0.225223
1232,0.23761
1233,0.237218
1234,0.2374
1235,0.247625
1236,0.260033
1237,0.263821
1238,0.264071
1239,0.254539
1240,0.236484
1241,0.240736
1242,0.241898
1243,0.219625
1244,0.224989
1245,0.224308
1246,0.216069
1247,0.222301
1248,0.201524
1249,0.205366
1250,0.203804
1251,0.205881
1252,0.206239
1253,0.189772
1254,0.188805
1255,0.187092
1256,0.191551
1257,0.184603
1258,0.193394
1259,0.191226
1260,0.192205
1261,0.186143
1262,0.180703
1263,0.178709
1264,0.178872
1265,0.180147
1266,0.183406
1267,0.179852
1268,0.178494
1269,0.178484
1270,0.182309
1271,0.177375
1272,0.181324
1273,0.181384
1274,0.176834
1275,0.181089
1276,0.179317
1277,0.180133
1278,0.18015
1279,0.186451
1280,0.185504
1281,0.174221
1282,0.175198
1283,0.173751
1284,0.181878
1285,0.192375
1286,0.186336
1287,0.187911
1288,0.194047
1289,0.186228
1290,0.192532
1291,0.205046
1292,0.206284
1293,0.208756
1294,0.208511
1295,0.20744
1296,0.205291
1297,0.206906
1298,0.203334
1299,0.202422
1300,0.189403
1301,0.186528
1302,0.191902
1303,0.192262
1304,0.195988
1305,0.206882
1306,0.201992
1307,0.205382
1308,0.212651
1309,0.208433
1310,0.224437
1311,0.224286
1312,0.229429
1313,0.220389
1314,0.234969
1315,0.234987
1316,0.240501
1317,0.231358
1318,0.225272
1319,0.219209
1320,0.2245
1321,0.225999
1322,0.22312
1323,0.204177
1324,0.203133
1325,0.21114
1326,0.205601
1327,0.206814
1328,0.203425
1329,0.204772
1330,0.206033
1331,0.203797
1332,0.19939
1333,0.186956
1334,0.187526
1335,0.193029
1336,0.191158
1337,0.19137
1338,0.191801
1339,0.187737
1340,0.195055
1341,0.189593
1342,0.177729
1343,0.178164
1344,0.177692
1345,0.176176
1346,0.180034
1347,0.178539
1348,0.179077
1349,0.176865
1350,0.178363
1351,0.18142
1352,0.176036
1353,0.176581
1354,0.178803
1355,0.175842
1356,0.174158
1357,0.181403
1358,0.179193
1359,0.179408
1360,0.177528
1361,0.177538
1362,0.188579
1363,0.179723
1364,0.177443
1365,0.175291
1366,0.176047
1367,0.179449
1368,0.175763
1369,0.175695
1370,0.186201
1371,0.193181
1372,0.190689
1373,0.19292
1374,0.191743
1375,0.204853
1376,0.204616
1377,0.203743
1378,0.21191
1379,0.207645
1380,0.206584
1381,0.204663
1382,0.206026
1383,0.201821
1384,0.189073
1385,0.190564
1386,0.185745
1387,0.196262
1388,0.188152
1389,0.193537
1390,0.206145
1391,0.202438
1392,0.203358
1393,0.205902
1394,0.217785
1395,0.217389
1396,0.220023
1397,0.221249
1398,0.231806
1399,0.241302
