iteration,latency_ms
252,0.516413
253,0.531762
254,0.54911
255,0.585426
256,0.61536
257,0.560109
258,0.527023
259,0.497423
260,0.478261
261,0.451393
262,0.437521
263,0.423741
264,0.424657
265,0.384686
266,0.394382
267,0.394109
268,0.372653
269,0.367431
270,0.368117
271,0.374249
272,0.366616
273,0.398886
274,0.381587
275,0.345477
276,0.355484
277,0.33962
278,0.361708
279,0.372894
280,0.371568
281,0.390786
282,0.408006
283,0.417802
284,0.431559
285,0.421931
286,0.407575
287,0.397824
288,0.42299
289,0.433012
290,0.461994
291,0.475592
292,0.477778
293,0.500732
294,0.510922
295,0.558274
296,0.508156
297,0.492886
298,0.450511
299,0.464375
300,0.430283
301,0.437619
302,0.421556
303,0.403285
304,0.386217
305,0.366226
306,0.381325
307,0.370722
308,0.361683
309,0.378065
310,0.345472
311,0.356979
312,0.34651
313,0.342547
314,0.354433
315,0.349071
316,0.3678
317,0.369083
318,0.368265
319,0.39184
320,0.390676
321,0.427843
322,0.441247
323,0.421292
324,0.420668
325,0.406062
326,0.396143
327,0.39917
328,0.415943
329,0.422963
330,0.443165
331,0.51862
332,0.517212
333,0.540788
334,0.496553
335,0.532607
336,0.483824
337,0.470684
338,0.447846
339,0.451029
340,0.414608
341,0.418174
342,0.377813
343,0.380255
344,0.428821
345,0.393103
346,0.400219
347,0.391482
348,0.362057
349,0.376951
350,0.367404
351,0.390598
352,0.399618
353,0.382223
354,0.388573
355,0.380578
356,0.362531
357,0.386516
358,0.398465
359,0.38947
360,0.417465
361,0.445675
362,0.415669
363,0.440586
364,0.474233
365,0.494603
366,0.491563
367,0.514672
368,0.538313
369,0.63903
370,0.541877
371,0.497238
372,0.475042
373,0.45625
374,0.450165
375,0.429534
376,0.418149
377,0.39562
378,0.405613
379,0.388736
380,0.378354
381,0.368723
382,0.371751
383,0.372906
384,0.368422
385,0.365884
386,0.383273
387,0.351604
388,0.346398
389,0.343841
390,0.347383
391,0.345988
392,0.341844
393,0.350072
394,0.345559
395,0.345637
396,0.36728
397,0.382267
398,0.377569
399,0.401986
400,0.398868
401,0.421182
402,0.432
403,0.400126
404,0.409681
405,0.405234
406,0.432164
407,0.42126
408,0.456833
409,0.464902
410,0.470439
411,0.501752
412,0.452592
413,0.463601
414,0.424636
415,0.431545
416,0.415434
417,0.3933
418,0.391771
419,0.390113
420,0.389529
421,0.394547
422,0.378062
423,0.367062
424,0.360226
425,0.375869
426,0.367666
427,0.357956
428,0.370536
429,0.368587
430,0.37227
431,0.365633
432,0.344481
433,0.35691
434,0.342955
435,0.334871
436,0.346713
437,0.343919
438,0.445499
439,0.426882
440,0.393255
441,0.401191
442,0.410252
443,0.422284
444,0.422538
445,0.447625
446,0.47777
447,0.49621
448,0.500424
449,0.530157
450,0.547951
451,0.589519
452,0.567416
453,0.533923
454,0.498438
455,0.491908
456,0.462323
457,0.454475
458,0.428921
459,0.417745
460,0.410743
461,0.387261
462,0.398466
463,0.371366
464,0.368367
465,0.362002
466,0.366176
467,0.36742
468,0.374574
469,0.364924
470,0.367705
471,0.366119
472,0.373386
473,0.360792
474,0.359748
475,0.370474
476,0.362433
477,0.40222
478,0.4115
479,0.404511
480,0.397044
481,0.38667
482,0.365298
483,0.455817
484,0.372086
485,0.387844
486,0.370782
487,0.362597
488,0.370752
489,0.374525
490,0.396728
491,0.395919
492,0.412457
493,0.425359
494,0.448021
495,0.456103
496,0.467569
497,0.496447
498,0.510932
499,0.539962
500,0.584704
501,0.578495
502,0.53814
503,0.52274
504,0.496837
505,0.474268
506,0.460594
507,0.455478
508,0.420408
509,0.419562
510,0.402072
511,0.40351
512,0.38741
513,0.415453
514,0.417596
515,0.44199
516,0.449362
517,0.448955
518,0.467417
519,0.422253
520,0.427251
521,0.422287
522,0.414011
523,0.420298
524,0.394892
525,0.394082
526,0.410724
527,0.42783
528,0.431065
529,0.451259
530,0.465095
531,0.490157
532,0.502923
533,0.556111
534,0.528948
535,0.488617
536,0.490089
537,0.464388
538,0.446259
539,0.415021
540,0.428414
541,0.409056
542,0.388827
543,0.386572
544,0.390785
545,0.395619
546,0.365904
547,0.37954
548,0.371279
549,0.360083
550,0.364614
551,0.364031
552,0.397862
553,0.391823
554,0.388909
555,0.389564
556,0.396806
557,0.398478
558,0.39076
559,0.42157
560,0.424529
561,0.441576
562,0.453923
563,0.463598
564,0.488755
565,0.496173
566,0.542505
567,0.502801
568,0.49408
569,0.465627
570,0.451415
571,0.428573
572,0.415294
573,0.421553
574,0.388227
575,0.388854
576,0.391933
577,0.388349
578,0.388496
579,0.365407
580,0.368127
581,0.362965
582,0.363883
583,0.367764
584,0.360476
585,0.368528
586,0.361792
587,0.3659
588,0.375965
589,0.357382
590,0.386931
591,0.393913
592,0.416426
593,0.428295
594,0.416551
595,0.440146
596,0.417559
597,0.390374
598,0.398258
599,0.385466
600,0.4063
601,0.398901
602,0.419214
603,0.428503
604,0.469891
605,0.507512
606,0.45676
607,0.463039
608,0.468464
609,0.513615
610,0.489254
611,0.513239
612,0.464525
613,0.468441
614,0.434153
615,0.42115
616,0.406578
617,0.389755
618,0.400544
619,0.384989
620,0.394355
621,0.38422
622,0.359647
623,0.37899
624,0.366211
625,0.36701
626,0.362251
627,0.372279
628,0.382752
629,0.397573
630,0.41269
631,0.416986
632,0.434019
633,0.45059
634,0.444847
635,0.447733
636,0.424551
637,0.422281
638,0.406581
639,0.38684
640,0.395465
641,0.416527
642,0.419528
643,0.436709
644,0.461276
645,0.446068
646,0.49801
647,0.479705
648,0.454994
649,0.447904
650,0.417383
651,0.418592
652,0.403005
653,0.391508
654,0.388816
655,0.38655
656,0.393131
657,0.370945
658,0.368992
659,0.361925
660,0.359541
661,0.368127
662,0.364675
663,0.362637
664,0.362496
665,0.359458
666,0.346275
667,0.341474
668,0.334075
669,0.344542
670,0.341089
671,0.409716
672,0.441489
673,0.384367
674,0.39152
675,0.388379
676,0.36319
677,0.366663
678,0.366829
679,0.363928
680,0.36554
681,0.366412
682,0.401539
683,0.395298
684,0.412968
685,0.434112
686,0.440113
687,0.46981
688,0.467925
689,0.492988
690,0.487068
691,0.508011
692,0.478897
693,0.468009
694,0.440862
695,0.41646
696,0.408641
697,0.392581
698,0.399082
699,0.367373
700,0.37819
701,0.36121
702,0.36432
703,0.365617
704,0.368874
705,0.361676
706,0.375434
707,0.362906
708,0.37375
709,0.357342
710,0.373577
711,0.402271
712,0.412869
713,0.41838
714,0.426979
715,0.443474
716,0.469334
717,0.451629
718,0.461344
719,0.484986
720,0.491323
721,0.53029
722,0.531039
723,0.593578
724,0.565859
725,0.532331
726,0.512242
727,0.491826
728,0.467381
729,0.455064
730,0.433269
731,0.417502
732,0.416945
733,0.389999
734,0.387946
735,0.379115
736,0.361326
737,0.378369
738,0.386782
739,0.36486
740,0.384565
741,0.365855
742,0.36405
743,0.365811
744,0.368193
745,0.360057
746,0.383076
747,0.385173
748,0.386572
749,0.408128
750,0.417406
751,0.42363
752,0.455718
753,0.445431
754,0.46197
755,0.42977
756,0.424495
757,0.401329
758,0.38705
759,0.391125
760,0.383069
761,0.390059
762,0.390364
763,0.413981
764,0.432969
765,0.442455
766,0.448853
767,0.46255
768,0.489792
769,0.470755
770,0.446506
771,0.4456
772,0.413893
773,0.435232
774,0.399204
775,0.403909
776,0.387585
777,0.392376
778,0.39115
779,0.363778
780,0.367092
781,0.364613
782,0.361282
783,0.369516
784,0.363366
785,0.365226
786,0.360637
787,0.354615
788,0.367214
789,0.358748
790,0.382737
791,0.402336
792,0.38663
793,0.402695
794,0.386672
795,0.364221
796,0.369564
797,0.36803
798,0.390343
799,0.388114
800,0.419314
801,0.419413
802,0.433493
803,0.456399
804,0.463967
805,0.499723
806,0.492158
807,0.491807
808,0.464996
809,0.452826
810,0.451753
811,0.422539
812,0.407467
813,0.384371
814,0.398011
815,0.381749
816,0.36009
817,0.378406
818,0.362023
819,0.368948
820,0.363308
821,0.361552
822,0.365015
823,0.36097
824,0.339275
825,0.349385
826,0.354955
827,0.36096
828,0.364499
829,0.377518
830,0.388698
831,0.390977
832,0.417662
833,0.437877
834,0.454972
835,0.455645
836,0.495298
837,0.494985
838,0.53014
839,0.554975
840,0.604935
841,0.584627
842,0.696682
843,0.552333
844,0.545601
845,0.511295
846,0.484245
847,0.449234
848,0.4469
849,0.417527
850,0.428729
851,0.405893
852,0.399301
853,0.399846
854,0.389883
855,0.404527
856,0.374253
857,0.371988
858,0.360484
859,0.358553
860,0.368002
861,0.361749
862,0.367562
863,0.385566
864,0.377326
865,0.371555
866,0.374968
867,0.399105
868,0.406305
869,0.402398
870,0.422101
871,0.417547
872,0.419138
873,0.42162
874,0.449964
875,0.45269
876,0.484146
877,0.487647
878,0.525004
879,0.534396
880,0.489921
881,0.492331
882,0.45607
883,0.454824
884,0.419535
885,0.431633
886,0.406029
887,0.394071
888,0.391274
889,0.360412
890,0.366905
891,0.36033
892,0.366222
893,0.364609
894,0.361576
895,0.363817
896,0.371278
897,0.370405
898,0.362376
899,0.362366
900,0.339992
901,0.341326
902,0.344142
903,0.339653
904,0.344551
905,0.337692
906,0.352755
907,0.368294
908,0.414369
909,0.486738
910,0.41025
911,0.420253
912,0.414916
913,0.387091
914,0.39202
915,0.407162
916,0.419767
917,0.422019
918,0.452447
919,0.449781
920,0.483871
921,0.476448
922,0.447751
923,0.467147
924,0.417555
925,0.430354
926,0.40906
927,0.400494
928,0.392587
929,0.386255
930,0.3992
931,0.374164
932,0.375666
933,0.36188
934,0.360927
935,0.36823
936,0.369057
937,0.359412
938,0.365714
939,0.359984
940,0.343338
941,0.352634
942,0.338971
943,0.353684
944,0.343019
945,0.338878
946,0.349242
947,0.341238
948,0.359198
949,0.365136
950,0.361532
951,0.382329
952,0.388835
953,0.410378
954,0.416252
955,0.40589
956,0.382499
957,0.398999
958,0.399808
959,0.419936
960,0.397395
961,0.395459
962,0.388194
963,0.387541
964,0.401963
965,0.378567
966,0.360321
967,0.37369
968,0.368492
969,0.372624
970,0.365596
971,0.359208
972,0.38354
973,0.362198
974,0.359642
975,0.378113
976,0.364126
977,0.366097
978,0.357099
979,0.342444
980,0.346658
981,0.339315
982,0.343311
983,0.343868
984,0.340381
985,0.340217
986,0.339688
987,0.342546
988,0.338649
989,0.358022
990,0.333554
991,0.339393
992,0.340664
993,0.346868
994,0.367394
995,0.369185
996,0.387514
997,0.38964
998,0.37137
999,0.360013
1000,0.366133
1001,0.359803
1002,0.369477
1003,0.36805
1004,0.386059
1005,0.390854
1006,0.389607
1007,0.395128
1008,0.385465
1009,0.389311
1010,0.386678
1011,0.378275
1012,0.361862
1013,0.361786
1014,0.366688
1015,0.368915
1016,0.361638
1017,0.359762
1018,0.367327
1019,0.365821
1020,0.362222
1021,0.364929
1022,0.344053
1023,0.349213
1024,0.347373
1025,0.346144
1026,0.345927
1027,0.343062
1028,0.338112
1029,0.346885
1030,0.34077
1031,0.339166
1032,0.360355
1033,0.354643
1034,0.34237
1035,0.343647
1036,0.340703
1037,0.364687
1038,0.3674
1039,0.373701
1040,0.388171
1041,0.384478
1042,0.394952
1043,0.389529
1044,0.387987
1045,0.391573
1046,0.387121
1047,0.385383
1048,0.38763
1049,0.374607
1050,0.365766
1051,0.359932
1052,0.38682
1053,0.389266
1054,0.388846
1055,0.386069
1056,0.403165
1057,0.388141
1058,0.39276
1059,0.388913
1060,0.363812
1061,0.370471
1062,0.365852
1063,0.366892
1064,0.363561
1065,0.364191
1066,0.369031
1067,0.366123
1068,0.362856
1069,0.373475
1070,0.360255
1071,0.361398
1072,0.361564
1073,0.345442
1074,0.344525
1075,0.350183
1076,0.340476
1077,0.346219
1078,0.345197
1079,0.33625
1080,0.341688
1081,0.339306
1082,0.363266
1083,0.365533
1084,0.364725
1085,0.368561
1086,0.362512
1087,0.360954
1088,0.359411
1089,0.360905
1090,0.362672
1091,0.370902
1092,0.362432
1093,0.394548
1094,0.393549
1095,0.392254
1096,0.392209
1097,0.385302
1098,0.431445
1099,0.39664
1100,0.367328
1101,0.369138
1102,0.362431
1103,0.364723
1104,0.368002
1105,0.364045
1106,0.37002
1107,0.361512
1108,0.341853
1109,0.344854
1110,0.340942
1111,0.340757
1112,0.344959
1113,0.343334
1114,0.342977
1115,0.342823
1116,0.344936
1117,0.34251
1118,0.345792
1119,0.344488
1120,0.340464
1121,0.357794
1122,0.346967
1123,0.354085
1124,0.339438
1125,0.33749
1126,0.345972
1127,0.344071
1128,0.366753
1129,0.367443
1130,0.369331
1131,0.381972
1132,0.388364
1133,0.406983
1134,0.430156
1135,0.421651
1136,0.434068
1137,0.422316
1138,0.386939
1139,0.402822
1140,0.376862
1141,0.377591
1142,0.365697
1143,0.363468
1144,0.366639
1145,0.36268
1146,0.366081
1147,0.400478
1148,0.356309
1149,0.35893
1150,0.345882
1151,0.344779
1152,0.357936
1153,0.340802
1154,0.338933
1155,0.34447
1156,0.346231
1157,0.339232
1158,0.346575
1159,0.338263
1160,0.322018
1161,0.326642
1162,0.324735
1163,0.323481
1164,0.325594
1165,0.322399
1166,0.325468
1167,0.322995
1168,0.329516
1169,0.319925
1170,0.320679
1171,0.332204
1172,0.339248
1173,0.342305
1174,0.3476
1175,0.476095
1176,0.385807
1177,0.392775
1178,0.388165
1179,0.374609
1180,0.366832
1181,0.377
1182,0.384091
1183,0.403285
1184,0.392227
1185,0.38795
1186,0.401308
1187,0.369988
1188,0.37003
1189,0.362825
1190,0.361141
1191,0.3814
1192,0.357555
1193,0.341303
1194,0.354372
1195,0.344956
1196,0.343647
1197,0.34257
1198,0.340877
1199,0.344057
1200,0.346018
1201,0.319561
1202,0.324558
1203,0.324493
1204,0.322703
1205,0.327716
1206,0.322957
1207,0.319912
1208,0.330335
1209,0.321179
1210,0.3223
1211,0.325356
1212,0.319269
1213,0.328119
1214,0.330307
1215,0.319887
1216,0.320355
1217,0.321918
1218,0.331202
1219,0.337745
1220,0.358067
1221,0.343812
1222,0.357071
1223,0.370864
1224,0.356443
1225,0.339381
1226,0.341744
1227,0.343597
1228,0.344032
1229,0.356403
1230,0.348096
1231,0.369167
1232,0.375542
1233,0.366706
1234,0.366062
1235,0.363459
1236,0.345423
1237,0.347489
1238,0.343607
1239,0.340287
1240,0.342605
1241,0.343165
1242,0.34131
1243,0.344248
1244,0.336486
1245,0.327115
1246,0.324305
1247,0.331157
1248,0.340426
1249,0.344652
1250,0.341956
1251,0.343141
1252,0.358335
1253,0.341147
1254,0.351107
1255,0.341102
1256,0.341087
1257,0.342023
1258,0.345202
1259,0.324615
1260,0.332869
1261,0.319325
1262,0.328815
1263,0.33048
1264,0.32391
1265,0.343856
1266,0.353588
1267,0.341721
1268,0.363683
1269,0.379123
1270,0.372665
1271,0.390694
1272,0.38671
1273,0.420208
1274,0.430381
1275,0.42121
1276,0.431654
1277,0.415502
1278,0.383636
1279,0.398408
1280,0.369648
1281,0.374498
1282,0.362385
1283,0.360915
1284,0.37836
1285,0.360921
1286,0.34185
1287,0.35307
1288,0.345317
1289,0.348534
1290,0.341137
1291,0.343763
1292,0.356217
1293,0.34248
1294,0.346198
1295,0.354096
1296,0.343665
1297,0.344471
1298,0.348122
1299,0.334247
1300,0.320425
1301,0.326604
1302,0.323352
1303,0.316635
1304,0.325894
1305,0.325057
1306,0.322171
1307,0.323924
1308,0.330038
1309,0.319811
1310,0.327748
1311,0.325407
1312,0.341261
1313,0.346235
1314,0.349068
1315,0.36171
1316,0.366312
1317,0.371733
1318,0.389811
1319,0.386199
1320,0.42018
1321,0.419852
1322,0.423082
1323,0.422442
1324,0.408586
1325,0.390657
1326,0.410732
1327,0.37446
1328,0.365217
1329,0.363998
1330,0.360375
1331,0.370887
1332,0.361002
1333,0.365687
1334,0.362287
1335,0.341547
1336,0.346213
1337,0.342148
1338,0.343416
1339,0.34416
1340,0.339422
1341,0.339986
1342,0.344729
1343,0.340437
1344,0.339462
1345,0.342091
1346,0.338477
1347,0.342142
1348,0.344338
1349,0.339498
1350,0.337922
1351,0.353605
1352,0.342144
1353,0.352112
1354,0.341138
1355,0.340597
1356,0.344405
1357,0.345347
1358,0.364997
1359,0.373566
1360,0.365818
1361,0.364402
1362,0.375602
1363,0.379388
1364,0.398911
1365,0.392577
1366,0.415219
1367,0.418329
1368,0.433281
1369,0.466026
1370,0.44514
1371,0.472841
1372,0.431804
1373,0.462176
1374,0.41417
1375,0.389145
1376,0.403498
1377,0.37175
1378,0.378062
1379,0.365648
1380,0.367311
1381,0.379063
1382,0.362292
1383,0.338736
1384,0.340677
1385,0.340102
1386,0.338556
1387,0.349712
1388,0.335916
1389,0.349958
1390,0.347105
1391,0.338955
1392,0.351447
1393,0.34393
1394,0.33986
1395,0.347773
1396,0.343194
1397,0.340041
1398,0.351601
1399,0.359834
